Nome produto;Culturas registradas;Doenças, pragas e plantas daninhas controladas;Dose recomendada;Volume calda;Classe;Empresa;Pais
Roundup Ultra;Arroz (Oryza sativa);Poaia-branca (Richardia brasiliensis);2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Arroz (Oryza sativa);Poaia-branca (Richardia brasiliensis);2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Arroz (Oryza sativa);Nabo ou nabiça (Raphanus raphanistrum);2,0 - 3,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Arroz (Oryza sativa);Nabo ou nabiça (Raphanus raphanistrum);2,0 - 3,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Milheto (Pennisetum americanum);0,50 - 1,50 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Milheto (Pennisetum americanum);0,50 - 1,50 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Capim-marmelada (Brachiaria plantaginea);0,5 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Capim-marmelada (Brachiaria plantaginea);0,5 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Capim-carrapicho (Cenchrus equinatus);0,5 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Capim-carrapicho (Cenchrus equinatus);0,5 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Capim-amargoso (Digitaria insularis);0,5 - 2,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Capim-amargoso (Digitaria insularis);0,5 - 2,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Aveia-preta (Avena strigosa);1,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Aveia-preta (Avena strigosa);1,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Capim-colchão (Digitaria horizontalis);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Capim-colchão (Digitaria horizontalis);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Capim-arroz (Echinochloa crusgalli);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Capim-arroz (Echinochloa crusgalli);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Capim-pé-de-galinha (Eleusine indica);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Capim-pé-de-galinha (Eleusine indica);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Junquinho (Cyperus ferax);1,0 - 3,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Junquinho (Cyperus ferax);1,0 - 3,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Capim-colonião (Panicum maximum);1,5 - 2, 5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Capim-colonião (Panicum maximum);1,5 - 2, 5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Grama-seda (Cynodon dactylon);2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Grama-seda (Cynodon dactylon);2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Grama-batatais (Paspalum notatum);2,0 - 3,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Grama-batatais (Paspalum notatum);2,0 - 3,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Grama-boiadeira (Luziola peruviana);2,0 - 3,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Grama-boiadeira (Luziola peruviana);2,0 - 3,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Arroz-vermelho (Oryza sativa);2,0 - 3,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Arroz-vermelho (Oryza sativa);2,0 - 3,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Capim-braquiária (Brachiaria decumbens);2,0 - 3,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Capim-braquiária (Brachiaria decumbens);2,0 - 3,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Braquiarão (Brachiaria brizantha);2,5 - 3, 5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Braquiarão (Brachiaria brizantha);2,5 - 3, 5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Azevém (Lolium multiflorum);3,0 - 3,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Azevém (Lolium multiflorum);3,0 - 3,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Apaga-fogo (Alternanthera tenella);0,50 - 1,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Apaga-fogo (Alternanthera tenella);0,50 - 1,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Picão-preto (Bidens pilosa);0,50 - 1,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Picão-preto (Bidens pilosa);0,50 - 1,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Leiteiro (Euphorbia heterophylla);0,5 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Leiteiro (Euphorbia heterophylla);0,5 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Corda-de-viola (Ipomoea purpurea);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Corda-de-viola (Ipomoea purpurea);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Beldroega (Portulaca oleracea);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Beldroega (Portulaca oleracea);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Carqueja (Baccharis trimera);1,5 - 2,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Carqueja (Baccharis trimera);1,5 - 2,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Poaia-branca (Richardia brasiliensis);2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Poaia-branca (Richardia brasiliensis);2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Nabo ou nabiça (Raphanus raphanistrum);2,0 - 3,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Cana-de-açúcar (Saccharum officinarum);Nabo ou nabiça (Raphanus raphanistrum);2,0 - 3,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Milheto (Pennisetum americanum);0,50 - 1,50 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Milheto (Pennisetum americanum);0,50 - 1,50 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Capim-marmelada (Brachiaria plantaginea);0,5 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Capim-marmelada (Brachiaria plantaginea);0,5 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Capim-carrapicho (Cenchrus equinatus);0,5 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Capim-carrapicho (Cenchrus equinatus);0,5 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Capim-amargoso (Digitaria insularis);0,5 - 2,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Capim-amargoso (Digitaria insularis);0,5 - 2,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Aveia-preta (Avena strigosa);1,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Aveia-preta (Avena strigosa);1,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Capim-colchão (Digitaria horizontalis);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Capim-colchão (Digitaria horizontalis);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Capim-arroz (Echinochloa crusgalli);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Capim-arroz (Echinochloa crusgalli);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Capim-pé-de-galinha (Eleusine indica);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Capim-pé-de-galinha (Eleusine indica);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Junquinho (Cyperus ferax);1,0 - 3,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Junquinho (Cyperus ferax);1,0 - 3,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Capim-colonião (Panicum maximum);1,5 - 2, 5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Capim-colonião (Panicum maximum);1,5 - 2, 5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Grama-seda (Cynodon dactylon);2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Grama-seda (Cynodon dactylon);2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Grama-batatais (Paspalum notatum);2,0 - 3,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Grama-batatais (Paspalum notatum);2,0 - 3,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Grama-boiadeira (Luziola peruviana);2,0 - 3,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Grama-boiadeira (Luziola peruviana);2,0 - 3,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Arroz-vermelho (Oryza sativa);2,0 - 3,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Arroz-vermelho (Oryza sativa);2,0 - 3,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Capim-braquiária (Brachiaria decumbens);2,0 - 3,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Capim-braquiária (Brachiaria decumbens);2,0 - 3,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Braquiarão (Brachiaria brizantha);2,5 - 3, 5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Braquiarão (Brachiaria brizantha);2,5 - 3, 5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Azevém (Lolium multiflorum);3,0 - 3,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Azevém (Lolium multiflorum);3,0 - 3,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Apaga-fogo (Alternanthera tenella);0,50 - 1,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Apaga-fogo (Alternanthera tenella);0,50 - 1,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Picão-preto (Bidens pilosa);0,50 - 1,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Picão-preto (Bidens pilosa);0,50 - 1,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Leiteiro (Euphorbia heterophylla);0,5 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Leiteiro (Euphorbia heterophylla);0,5 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Corda-de-viola (Ipomoea purpurea);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Corda-de-viola (Ipomoea purpurea);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Beldroega (Portulaca oleracea);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Beldroega (Portulaca oleracea);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Carqueja (Baccharis trimera);1,5 - 2,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Carqueja (Baccharis trimera);1,5 - 2,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Poaia-branca (Richardia brasiliensis);2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Poaia-branca (Richardia brasiliensis);2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Nabo ou nabiça (Raphanus raphanistrum);2,0 - 3,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Milho (Zea mays);Nabo ou nabiça (Raphanus raphanistrum);2,0 - 3,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Milheto (Pennisetum americanum);0,50 - 1,50 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Milheto (Pennisetum americanum);0,50 - 1,50 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Capim-marmelada (Brachiaria plantaginea);0,5 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Capim-marmelada (Brachiaria plantaginea);0,5 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Capim-carrapicho (Cenchrus equinatus);0,5 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Capim-carrapicho (Cenchrus equinatus);0,5 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Capim-amargoso (Digitaria insularis);0,5 - 2,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Capim-amargoso (Digitaria insularis);0,5 - 2,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Aveia-preta (Avena strigosa);1,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Aveia-preta (Avena strigosa);1,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Capim-colchão (Digitaria horizontalis);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Capim-colchão (Digitaria horizontalis);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Capim-arroz (Echinochloa crusgalli);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Capim-arroz (Echinochloa crusgalli);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Capim-pé-de-galinha (Eleusine indica);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Capim-pé-de-galinha (Eleusine indica);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Junquinho (Cyperus ferax);1,0 - 3,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Junquinho (Cyperus ferax);1,0 - 3,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Capim-colonião (Panicum maximum);1,5 - 2, 5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Capim-colonião (Panicum maximum);1,5 - 2, 5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Grama-seda (Cynodon dactylon);2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Grama-seda (Cynodon dactylon);2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Grama-batatais (Paspalum notatum);2,0 - 3,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Grama-batatais (Paspalum notatum);2,0 - 3,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Grama-boiadeira (Luziola peruviana);2,0 - 3,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Grama-boiadeira (Luziola peruviana);2,0 - 3,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Arroz-vermelho (Oryza sativa);2,0 - 3,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Arroz-vermelho (Oryza sativa);2,0 - 3,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Capim-braquiária (Brachiaria decumbens);2,0 - 3,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Capim-braquiária (Brachiaria decumbens);2,0 - 3,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Braquiarão (Brachiaria brizantha);2,5 - 3, 5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Braquiarão (Brachiaria brizantha);2,5 - 3, 5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Azevém (Lolium multiflorum);3,0 - 3,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Ultra;Soja (Glycine max);Azevém (Lolium multiflorum);3,0 - 3,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha;Herbicida;Bayer;Brazil (BR)
